urn:cite:oldpersian:img,"Images of Old Persian inscriptions",@pyramids@,img_Caption,img_Rights
urn:cite:oldpersian:artif,"Images of Old Persian inscriptions on artifacts",@pyramids@,artif_Caption,artif_Rights
